YEAR,MONTH,DATE,TIME_INTERVAL,STREET,LATITUDE,LONGITUDE,ACCLASS,INVTYPE,INVAGE,INJURY
2006,11,2006-11-26 05:00:00+00:00,21-22,ST CLAIR AVE W and JANE ST,43.667145,-79.49179,Non-Fatal Injury,Passenger,50 to 54,Major
2006,11,2006-11-26 05:00:00+00:00,21-22,ST CLAIR AVE W and JANE ST,43.667145,-79.49179,Non-Fatal Injury,Driver,25 to 29,Major
2006,11,2006-11-28 05:00:00+00:00,15-16,CARLAW AVE and EASTERN AVE,43.658345,-79.33899,Non-Fatal Injury,Driver,65 to 69,
2006,11,2006-11-28 05:00:00+00:00,15-16,CARLAW AVE and EASTERN AVE,43.658345,-79.33899,Non-Fatal Injury,Pedestrian,65 to 69,Major
2006,11,2006-11-28 05:00:00+00:00,23-00,QUEEN ST E and DALHOUSIE ST,43.653345,-79.37519,Non-Fatal Injury,Vehicle Owner,unknown,
2007,3,2007-03-27 04:00:00+00:00,15-16,BAY ST and YORKVILLE AVE,43.671545,-79.39029,Non-Fatal Injury,Driver,35 to 39,Major
2007,4,2007-04-22 04:00:00+00:00,00-01,WARDEN AVE and SHEPPARD AVE E,43.778746,-79.307887,Fatal,Driver,30 to 34,
2006,10,2006-10-01 04:00:00+00:00,18-19,1143 BRIMLEY RD,43.763445,-79.25889,Non-Fatal Injury,Passenger,15 to 19,Major
2006,11,2006-11-28 05:00:00+00:00,23-00,QUEEN ST E and DALHOUSIE ST,43.653345,-79.37519,Non-Fatal Injury,Driver,55 to 59,
2006,11,2006-11-28 05:00:00+00:00,23-00,QUEEN ST E and DALHOUSIE ST,43.653345,-79.37519,Non-Fatal Injury,Cyclist,55 to 59,Major
2006,11,2006-11-29 05:00:00+00:00,11-12,EGLINTON AVE W and ELMSTHORPE AVE,43.704145,-79.41069,Non-Fatal Injury,Vehicle Owner,unknown,
2006,11,2006-11-29 05:00:00+00:00,11-12,EGLINTON AVE W and ELMSTHORPE AVE,43.704145,-79.41069,Non-Fatal Injury,Driver,25 to 29,
2006,11,2006-11-29 05:00:00+00:00,11-12,EGLINTON AVE W and ELMSTHORPE AVE,43.704145,-79.41069,Non-Fatal Injury,Pedestrian,80 to 84,Major
2006,11,2006-11-30 05:00:00+00:00,07-08,WILSON AVE and BATHURST ST,43.737345,-79.43409,Fatal,Driver,55 to 59,
2006,11,2006-11-30 05:00:00+00:00,07-08,WILSON AVE and BATHURST ST,43.737345,-79.43409,Fatal,Vehicle Owner,unknown,
2006,11,2006-11-30 05:00:00+00:00,07-08,WILSON AVE and BATHURST ST,43.737345,-79.43409,Fatal,Driver,45 to 49,
2006,11,2006-11-30 05:00:00+00:00,07-08,WILSON AVE and BATHURST ST,43.737345,-79.43409,Fatal,Pedestrian,65 to 69,Fatal
2006,11,2006-11-30 05:00:00+00:00,18-19,DIXON Rd and CELESTINE Dr,43.693345,-79.56249,Non-Fatal Injury,Driver,45 to 49,
2006,11,2006-11-30 05:00:00+00:00,18-19,DIXON Rd and CELESTINE Dr,43.693345,-79.56249,Non-Fatal Injury,Pedestrian,25 to 29,Major
2006,11,2006-11-30 05:00:00+00:00,18-19,SHEPPARD AVE E and BARBERRY PL,43.767445,-79.38499,Non-Fatal Injury,Vehicle Owner,unknown,
2006,11,2006-11-30 05:00:00+00:00,18-19,SHEPPARD AVE E and BARBERRY PL,43.767445,-79.38499,Non-Fatal Injury,Driver,40 to 44,
2006,11,2006-11-30 05:00:00+00:00,18-19,SHEPPARD AVE E and BARBERRY PL,43.767445,-79.38499,Non-Fatal Injury,Passenger,80 to 84,Major
2006,11,2006-11-30 05:00:00+00:00,18-19,SHEPPARD AVE E and BARBERRY PL,43.767445,-79.38499,Non-Fatal Injury,Passenger,85 to 89,Major
2006,11,2006-11-30 05:00:00+00:00,18-19,SHEPPARD AVE E and BARBERRY PL,43.767445,-79.38499,Non-Fatal Injury,Driver,80 to 84,Minimal
2006,12,2006-12-01 05:00:00+00:00,21-22,HARBORD ST and MARKHAM ST,43.661245,-79.41099,Non-Fatal Injury,Vehicle Owner,unknown,
2006,12,2006-12-01 05:00:00+00:00,21-22,HARBORD ST and MARKHAM ST,43.661245,-79.41099,Non-Fatal Injury,Driver,40 to 44,
2006,12,2006-12-01 05:00:00+00:00,21-22,HARBORD ST and MARKHAM ST,43.661245,-79.41099,Non-Fatal Injury,Pedestrian,35 to 39,Major
2006,12,2006-12-02 05:00:00+00:00,13-14,THE EAST MALL and FORMULA CRT,43.640145,-79.55709,Non-Fatal Injury,Driver,80 to 84,
2006,12,2006-12-02 05:00:00+00:00,13-14,THE EAST MALL and FORMULA CRT,43.640145,-79.55709,Non-Fatal Injury,Pedestrian,70 to 74,Major
2006,12,2006-12-02 05:00:00+00:00,21-22,ST CLAIR AVE W and ALBERTA AVE,43.680045,-79.43359,Non-Fatal Injury,Driver,65 to 69,
2006,12,2006-12-02 05:00:00+00:00,21-22,ST CLAIR AVE W and ALBERTA AVE,43.680045,-79.43359,Non-Fatal Injury,Pedestrian,25 to 29,Major
2006,12,2006-12-05 05:00:00+00:00,06-07,DUFFERIN ST and GLEN BELLE CRES,43.722245,-79.45649,Non-Fatal Injury,Driver,unknown,
2006,12,2006-12-05 05:00:00+00:00,06-07,DUFFERIN ST and GLEN BELLE CRES,43.722245,-79.45649,Non-Fatal Injury,Pedestrian,unknown,Major
2006,12,2006-12-05 05:00:00+00:00,12-13,VICTORIA PARK Aven and AMSTERDAM Aven,43.715144,-79.298686,Non-Fatal Injury,Driver,unknown,Minor
2006,12,2006-12-05 05:00:00+00:00,12-13,VICTORIA PARK Aven and AMSTERDAM Aven,43.715144,-79.298686,Non-Fatal Injury,Other,unknown,
2006,12,2006-12-05 05:00:00+00:00,12-13,VICTORIA PARK Aven and AMSTERDAM Aven,43.715144,-79.298686,Non-Fatal Injury,Driver,15 to 19,Major
2006,12,2006-12-05 05:00:00+00:00,18-19,VICTORIA PARK Ave and MCNICOLL Ave,43.804745,-79.33659,Non-Fatal Injury,Vehicle Owner,unknown,
2006,12,2006-12-05 05:00:00+00:00,18-19,VICTORIA PARK Ave and MCNICOLL Ave,43.804745,-79.33659,Non-Fatal Injury,Driver,35 to 39,
2006,12,2006-12-05 05:00:00+00:00,18-19,VICTORIA PARK Ave and MCNICOLL Ave,43.804745,-79.33659,Non-Fatal Injury,Driver,unknown,
2006,12,2006-12-05 05:00:00+00:00,18-19,VICTORIA PARK Ave and MCNICOLL Ave,43.804745,-79.33659,Non-Fatal Injury,Pedestrian,40 to 44,Major
2006,12,2006-12-05 05:00:00+00:00,18-19,VICTORIA PARK Ave and MCNICOLL Ave,43.804745,-79.33659,Non-Fatal Injury,Pedestrian,45 to 49,Major
2006,12,2006-12-06 05:00:00+00:00,13-14,MORTIMER Aven and BINSWOOD Aven,43.691145,-79.32279,Non-Fatal Injury,Driver,50 to 54,Minor
2006,12,2006-12-06 05:00:00+00:00,13-14,MORTIMER Aven and BINSWOOD Aven,43.691145,-79.32279,Non-Fatal Injury,Driver,65 to 69,
2006,12,2006-12-06 05:00:00+00:00,13-14,MORTIMER Aven and BINSWOOD Aven,43.691145,-79.32279,Non-Fatal Injury,Pedestrian,55 to 59,Major
2006,12,2006-12-06 05:00:00+00:00,17-18,1568 MIDLAND Ave,43.755445,-79.26649,Non-Fatal Injury,Driver,20 to 24,
2006,12,2006-12-06 05:00:00+00:00,17-18,1568 MIDLAND Ave,43.755445,-79.26649,Non-Fatal Injury,Pedestrian,55 to 59,Major
2006,12,2006-12-06 05:00:00+00:00,22-23,VICTORIA PARK AVE and HUNTINGWOOD DR,43.780345,-79.32539,Non-Fatal Injury,Driver,unknown,
2006,12,2006-12-06 05:00:00+00:00,22-23,VICTORIA PARK AVE and HUNTINGWOOD DR,43.780345,-79.32539,Non-Fatal Injury,Pedestrian,55 to 59,Major
2006,12,2006-12-07 05:00:00+00:00,07-08,FENSIDE Dr and YORK MILLS Rd,43.760645,-79.32769,Non-Fatal Injury,Driver,25 to 29,
2006,12,2006-12-07 05:00:00+00:00,07-08,FENSIDE Dr and YORK MILLS Rd,43.760645,-79.32769,Non-Fatal Injury,Pedestrian,45 to 49,Major
2006,12,2006-12-07 05:00:00+00:00,15-16,WHITEWOOD RD and DAVISVILLE AVE,43.702745,-79.37529,Non-Fatal Injury,Driver,90 to 94,
2006,12,2006-12-07 05:00:00+00:00,15-16,WHITEWOOD RD and DAVISVILLE AVE,43.702745,-79.37529,Non-Fatal Injury,Pedestrian,85 to 89,Major
2006,12,2006-12-07 05:00:00+00:00,15-16,BRIMLEY RD and HUNTINGWOOD DR,43.795845,-79.27219,Fatal,Driver,20 to 24,
2006,12,2006-12-07 05:00:00+00:00,15-16,BRIMLEY RD and HUNTINGWOOD DR,43.795845,-79.27219,Fatal,Pedestrian,80 to 84,Fatal
2006,12,2006-12-07 05:00:00+00:00,16-17,PARK RD and ROSEDALE VALLEY RD,43.673445,-79.38409,Non-Fatal Injury,Passenger,50 to 54,Major
2006,12,2006-12-07 05:00:00+00:00,16-17,PARK RD and ROSEDALE VALLEY RD,43.673445,-79.38409,Non-Fatal Injury,Passenger,0 to 4,Major
2006,12,2006-12-07 05:00:00+00:00,16-17,PARK RD and ROSEDALE VALLEY RD,43.673445,-79.38409,Non-Fatal Injury,Driver,30 to 34,Minimal
2006,12,2006-12-07 05:00:00+00:00,16-17,PARK RD and ROSEDALE VALLEY RD,43.673445,-79.38409,Non-Fatal Injury,Driver,40 to 44,Major
2006,12,2006-12-07 05:00:00+00:00,18-19,40 KING St W,43.648845,-79.37939,Non-Fatal Injury,Driver,40 to 44,
2006,12,2006-12-07 05:00:00+00:00,18-19,40 KING St W,43.648845,-79.37939,Non-Fatal Injury,Cyclist,25 to 29,Major
2006,12,2006-12-07 05:00:00+00:00,20-21,SENLAC RD and FINCH AVE W,43.776445,-79.43029,Non-Fatal Injury,Driver,20 to 24,
2006,12,2006-12-07 05:00:00+00:00,20-21,SENLAC RD and FINCH AVE W,43.776445,-79.43029,Non-Fatal Injury,Pedestrian,40 to 44,Minor
2006,12,2006-12-07 05:00:00+00:00,20-21,SENLAC RD and FINCH AVE W,43.776445,-79.43029,Non-Fatal Injury,Pedestrian,10 to 14,Major
2006,12,2006-12-08 05:00:00+00:00,10-11,ST CLAIR Ave W and WINONA Dr,43.680245,-79.43249,Non-Fatal Injury,Vehicle Owner,unknown,
2006,12,2006-12-08 05:00:00+00:00,10-11,ST CLAIR Ave W and WINONA Dr,43.680245,-79.43249,Non-Fatal Injury,Truck Driver,30 to 34,
2006,12,2006-12-08 05:00:00+00:00,10-11,ST CLAIR Ave W and WINONA Dr,43.680245,-79.43249,Non-Fatal Injury,Passenger,20 to 24,Major
2006,12,2006-12-08 05:00:00+00:00,10-11,ST CLAIR Ave W and WINONA Dr,43.680245,-79.43249,Non-Fatal Injury,Driver,20 to 24,Minor
2006,12,2006-12-08 05:00:00+00:00,17-18,JANE ST and BEXLEY CRES,43.680545,-79.49759,Fatal,Pedestrian,55 to 59,Fatal
2006,12,2006-12-08 05:00:00+00:00,17-18,JANE ST and BEXLEY CRES,43.680545,-79.49759,Fatal,Passenger,75 to 79,
2006,12,2006-12-08 05:00:00+00:00,17-18,JANE ST and BEXLEY CRES,43.680545,-79.49759,Fatal,Driver,70 to 74,
2006,12,2006-12-08 05:00:00+00:00,22-23,BAY ST and YORKVILLE AVE,43.671945,-79.39039,Non-Fatal Injury,Driver,40 to 44,
2006,12,2006-12-08 05:00:00+00:00,22-23,BAY ST and YORKVILLE AVE,43.671945,-79.39039,Non-Fatal Injury,Passenger,5 to 9,Major
2006,12,2006-12-08 05:00:00+00:00,22-23,BAY ST and YORKVILLE AVE,43.671945,-79.39039,Non-Fatal Injury,Passenger,5 to 9,Minimal
2006,12,2006-12-08 05:00:00+00:00,22-23,BAY ST and YORKVILLE AVE,43.671945,-79.39039,Non-Fatal Injury,Passenger,0 to 4,Minimal
2006,12,2006-12-08 05:00:00+00:00,22-23,BAY ST and YORKVILLE AVE,43.671945,-79.39039,Non-Fatal Injury,Driver,35 to 39,Minimal
2006,12,2006-12-10 05:00:00+00:00,00-01,LAWRENCE AVE W and ROSEWELL AVE,43.722945,-79.41269,Non-Fatal Injury,Driver,30 to 34,
2006,12,2006-12-10 05:00:00+00:00,00-01,LAWRENCE AVE W and ROSEWELL AVE,43.722945,-79.41269,Non-Fatal Injury,Pedestrian,15 to 19,Major
2006,12,2006-12-10 05:00:00+00:00,08-09,KING ST W and JOHN ST,43.646545,-79.38979,Non-Fatal Injury,Driver,60 to 64,Major
2006,12,2006-12-10 05:00:00+00:00,08-09,KING ST W and JOHN ST,43.646545,-79.38979,Non-Fatal Injury,Other,Over 95,
2006,12,2006-12-10 05:00:00+00:00,08-09,KING ST W and JOHN ST,43.646545,-79.38979,Non-Fatal Injury,Driver,25 to 29,Minor
2006,12,2006-12-10 05:00:00+00:00,14-15,YONGE ST and WANLESS AVE,43.726245,-79.40249,Non-Fatal Injury,Pedestrian,60 to 64,Major
2006,12,2006-12-10 05:00:00+00:00,14-15,YONGE ST and WANLESS AVE,43.726245,-79.40249,Non-Fatal Injury,Driver,60 to 64,
2006,12,2006-12-11 05:00:00+00:00,12-13,CHURCH ST and LOMBARD ST,43.651445,-79.37509,Non-Fatal Injury,Motorcycle Driver,40 to 44,Major
2006,12,2006-12-11 05:00:00+00:00,12-13,CHURCH ST and LOMBARD ST,43.651445,-79.37509,Non-Fatal Injury,Driver,40 to 44,
2006,12,2006-12-11 05:00:00+00:00,18-19,ASHTONBEE RD and WARDEN AVE,43.731145,-79.28679,Non-Fatal Injury,Passenger,15 to 19,Major
2006,12,2006-12-11 05:00:00+00:00,18-19,ASHTONBEE RD and WARDEN AVE,43.731145,-79.28679,Non-Fatal Injury,Driver,20 to 24,Minor
2006,12,2006-12-11 05:00:00+00:00,18-19,ASHTONBEE RD and WARDEN AVE,43.731145,-79.28679,Non-Fatal Injury,Vehicle Owner,unknown,
2006,12,2006-12-11 05:00:00+00:00,18-19,ASHTONBEE RD and WARDEN AVE,43.731145,-79.28679,Non-Fatal Injury,Vehicle Owner,unknown,
2006,12,2006-12-13 05:00:00+00:00,06-07,FINCH AVE E and KENNEDY RD,43.801245,-79.29659,Non-Fatal Injury,Driver,60 to 64,Major
2006,10,2006-10-18 04:00:00+00:00,06-07,MCCOWAN RD and BUSHBY DR,43.774545,-79.25219,Non-Fatal Injury,Driver,20 to 24,Minimal
2006,12,2006-12-13 05:00:00+00:00,06-07,FINCH AVE E and KENNEDY RD,43.801245,-79.29659,Non-Fatal Injury,Driver,55 to 59,Major
2007,2,2007-02-06 05:00:00+00:00,06-07,SOUTH KINGSWAY and QUEENSWAY S KINGSWAY RAMP,43.636145,-79.47449,Non-Fatal Injury,Driver,55 to 59,Major
2006,12,2006-12-13 05:00:00+00:00,06-07,FINCH AVE E and KENNEDY RD,43.801245,-79.29659,Non-Fatal Injury,Driver,30 to 34,
2007,1,2007-01-05 05:00:00+00:00,12-13,BATHURST St and WARWICK Ave,43.695245,-79.42319,Non-Fatal Injury,Driver,45 to 49,Minor
2007,1,2007-01-05 05:00:00+00:00,12-13,BATHURST St and WARWICK Ave,43.695245,-79.42319,Non-Fatal Injury,Driver,75 to 79,Major
2006,10,2006-10-01 04:00:00+00:00,18-19,1143 BRIMLEY RD,43.763445,-79.25889,Non-Fatal Injury,Passenger,15 to 19,Minor
2007,2,2007-02-28 05:00:00+00:00,18-19,RENFORTH DR and HIGHWAY 401 X  W,43.669045,-79.59139,Non-Fatal Injury,Cyclist,30 to 34,Major
2006,12,2006-12-16 05:00:00+00:00,01-02,ADELAIDE St E and PARLIAMENT St,43.653545,-79.36359,Non-Fatal Injury,Driver,15 to 19,Minimal
2007,3,2007-03-27 04:00:00+00:00,20-21,40 WILLCOCKS St,43.661445,-79.40069,Non-Fatal Injury,Driver,40 to 44,
2006,10,2006-10-18 04:00:00+00:00,06-07,MCCOWAN RD and BUSHBY DR,43.774545,-79.25219,Non-Fatal Injury,Vehicle Owner,unknown,
2007,1,2007-01-05 05:00:00+00:00,14-15,KIPLING AVE and WIDDICOMBE HILL,43.678945,-79.55169,Non-Fatal Injury,Driver,70 to 74,Major
2007,2,2007-02-06 05:00:00+00:00,06-07,SOUTH KINGSWAY and QUEENSWAY S KINGSWAY RAMP,43.636145,-79.47449,Non-Fatal Injury,Driver,60 to 64,
2006,10,2006-10-01 04:00:00+00:00,18-19,1143 BRIMLEY RD,43.763445,-79.25889,Non-Fatal Injury,Driver,45 to 49,Major
2007,2,2007-02-06 05:00:00+00:00,06-07,SOUTH KINGSWAY and QUEENSWAY S KINGSWAY RAMP,43.636145,-79.47449,Non-Fatal Injury,Driver,35 to 39,Minor
2007,4,2007-04-22 04:00:00+00:00,12-13,KEELE ST and JACKSON PL,43.666345,-79.46489,Non-Fatal Injury,Vehicle Owner,unknown,
2007,1,2007-01-05 05:00:00+00:00,14-15,KIPLING AVE and WIDDICOMBE HILL,43.678945,-79.55169,Non-Fatal Injury,Vehicle Owner,unknown,
2006,12,2006-12-16 05:00:00+00:00,01-02,ADELAIDE St E and PARLIAMENT St,43.653545,-79.36359,Non-Fatal Injury,Driver,35 to 39,Major
2007,2,2007-02-28 05:00:00+00:00,22-23,ALBION RD and ARCOT BLVD,43.726745,-79.55209,Non-Fatal Injury,Vehicle Owner,unknown,
2006,10,2006-10-18 04:00:00+00:00,06-07,MCCOWAN RD and BUSHBY DR,43.774545,-79.25219,Non-Fatal Injury,Driver,25 to 29,Minor
2007,3,2007-03-27 04:00:00+00:00,20-21,40 WILLCOCKS St,43.661445,-79.40069,Non-Fatal Injury,Cyclist,65 to 69,Major
2007,2,2007-02-28 05:00:00+00:00,22-23,ALBION RD and ARCOT BLVD,43.726745,-79.55209,Non-Fatal Injury,Passenger,30 to 34,Major
2006,10,2006-10-01 04:00:00+00:00,18-19,1143 BRIMLEY RD,43.763445,-79.25889,Non-Fatal Injury,Passenger,20 to 24,Major
2007,2,2007-02-06 05:00:00+00:00,08-09,LAKE SHORE BLVD W and BRITISH COLUMBIA RD,43.630645,-79.42739,Non-Fatal Injury,Driver,50 to 54,Major
2006,12,2006-12-16 05:00:00+00:00,01-02,ADELAIDE St E and PARLIAMENT St,43.653545,-79.36359,Non-Fatal Injury,Vehicle Owner,unknown,
2006,10,2006-10-18 04:00:00+00:00,06-07,MCCOWAN RD and BUSHBY DR,43.774545,-79.25219,Non-Fatal Injury,Pedestrian,30 to 34,Major
2007,1,2007-01-05 05:00:00+00:00,14-15,KIPLING AVE and WIDDICOMBE HILL,43.678945,-79.55169,Non-Fatal Injury,Driver,40 to 44,
2007,3,2007-03-28 04:00:00+00:00,08-09,BURBANK DR and WHITTAKER CRES,43.772445,-79.37729,Non-Fatal Injury,Pedestrian,75 to 79,Major
2006,9,2006-09-09 04:00:00+00:00,20-21,1132 LESLIE ST,43.718645,-79.35039,Non-Fatal Injury,Driver,50 to 54,Major
2007,2,2007-02-28 05:00:00+00:00,22-23,ALBION RD and ARCOT BLVD,43.726745,-79.55209,Non-Fatal Injury,Passenger,25 to 29,Minimal
2007,2,2007-02-06 05:00:00+00:00,08-09,LAKE SHORE BLVD W and BRITISH COLUMBIA RD,43.630645,-79.42739,Non-Fatal Injury,Other Property Owner,unknown,
2006,10,2006-10-01 04:00:00+00:00,18-19,1143 BRIMLEY RD,43.763445,-79.25889,Non-Fatal Injury,Vehicle Owner,unknown,
2007,1,2007-01-06 05:00:00+00:00,11-12,LAWRENCE AVE E and ORTON PARK RD,43.764045,-79.20559,Non-Fatal Injury,Vehicle Owner,unknown,
2007,4,2007-04-22 04:00:00+00:00,12-13,KEELE ST and JACKSON PL,43.666345,-79.46489,Non-Fatal Injury,Driver,50 to 54,Major
2006,10,2006-10-18 04:00:00+00:00,21-22,OLD FINCH AVE and REESOR RD,43.824745,-79.19059,Fatal,Motorcycle Driver,20 to 24,Fatal
2006,12,2006-12-16 05:00:00+00:00,01-02,ADELAIDE St E and PARLIAMENT St,43.653545,-79.36359,Non-Fatal Injury,Driver,35 to 39,
2006,10,2006-10-01 04:00:00+00:00,18-19,1143 BRIMLEY RD,43.763445,-79.25889,Non-Fatal Injury,Driver,20 to 24,Major
2007,1,2007-01-06 05:00:00+00:00,11-12,LAWRENCE AVE E and ORTON PARK RD,43.764045,-79.20559,Non-Fatal Injury,Driver,40 to 44,Minor
2007,4,2007-04-22 04:00:00+00:00,12-13,KEELE ST and JACKSON PL,43.666345,-79.46489,Non-Fatal Injury,Passenger,20 to 24,Minimal
2006,10,2006-10-21 04:00:00+00:00,19-20,DANFORTH AVE and SIBLEY AVE,43.690245,-79.29269,Non-Fatal Injury,Passenger,15 to 19,
2007,2,2007-02-28 05:00:00+00:00,22-23,ALBION RD and ARCOT BLVD,43.726745,-79.55209,Non-Fatal Injury,Passenger,25 to 29,Major
2007,2,2007-02-06 05:00:00+00:00,15-16,VICTORIA PARK AVE and MORECAMBE GT,43.798045,-79.33359,Non-Fatal Injury,Vehicle Owner,unknown,
2006,9,2006-09-09 04:00:00+00:00,20-21,1132 LESLIE ST,43.718645,-79.35039,Non-Fatal Injury,Passenger,0 to 4,Minor
2007,3,2007-03-28 04:00:00+00:00,08-09,BURBANK DR and WHITTAKER CRES,43.772445,-79.37729,Non-Fatal Injury,Passenger,0 to 4,
2006,10,2006-10-21 04:00:00+00:00,19-20,DANFORTH AVE and SIBLEY AVE,43.690245,-79.29269,Non-Fatal Injury,Driver,20 to 24,
2007,2,2007-02-28 05:00:00+00:00,22-23,ALBION RD and ARCOT BLVD,43.726745,-79.55209,Non-Fatal Injury,Driver,20 to 24,Minimal
2006,10,2006-10-01 04:00:00+00:00,18-19,1143 BRIMLEY RD,43.763445,-79.25889,Non-Fatal Injury,Driver,45 to 49,
2006,10,2006-10-21 04:00:00+00:00,19-20,DANFORTH AVE and SIBLEY AVE,43.690245,-79.29269,Non-Fatal Injury,Pedestrian,55 to 59,Major
2007,2,2007-02-28 05:00:00+00:00,22-23,ALBION RD and ARCOT BLVD,43.726745,-79.55209,Non-Fatal Injury,Driver,unknown,
2007,4,2007-04-22 04:00:00+00:00,12-13,KEELE ST and JACKSON PL,43.666345,-79.46489,Non-Fatal Injury,Driver,50 to 54,
2006,12,2006-12-16 05:00:00+00:00,19-20,F G GARDINER XY  W and GARDINER X W 427 X N RAMP,43.616445,-79.53369,Non-Fatal Injury,Driver,20 to 24,Major
2006,9,2006-09-09 04:00:00+00:00,20-21,1132 LESLIE ST,43.718645,-79.35039,Non-Fatal Injury,Driver,55 to 59,Major
2007,2,2007-02-06 05:00:00+00:00,15-16,VICTORIA PARK AVE and MORECAMBE GT,43.798045,-79.33359,Non-Fatal Injury,Driver,35 to 39,
2007,3,2007-03-28 04:00:00+00:00,08-09,BURBANK DR and WHITTAKER CRES,43.772445,-79.37729,Non-Fatal Injury,Passenger,5 to 9,
2007,1,2007-01-06 05:00:00+00:00,11-12,LAWRENCE AVE E and ORTON PARK RD,43.764045,-79.20559,Non-Fatal Injury,Passenger,35 to 39,Major
2006,9,2006-09-09 04:00:00+00:00,20-21,1132 LESLIE ST,43.718645,-79.35039,Non-Fatal Injury,Driver,40 to 44,
2007,3,2007-03-01 05:00:00+00:00,14-15,DON MILLS RD and DON MILLS N DVP S RAMP RD S,43.699645,-79.33769,Non-Fatal Injury,Driver,60 to 64,
2006,12,2006-12-16 05:00:00+00:00,19-20,F G GARDINER XY  W and GARDINER X W 427 X N RAMP,43.616445,-79.53369,Non-Fatal Injury,Driver,40 to 44,Minimal
2006,10,2006-10-25 04:00:00+00:00,13-14,DON MILLS RD and GREEN BELT DR,43.727645,-79.34089,Non-Fatal Injury,Passenger,80 to 84,Major
2006,10,2006-10-02 04:00:00+00:00,09-10,SKYMARK DR and DON MILLS RD,43.793945,-79.35249,Non-Fatal Injury,Driver,20 to 24,
2007,3,2007-03-28 04:00:00+00:00,08-09,BURBANK DR and WHITTAKER CRES,43.772445,-79.37729,Non-Fatal Injury,Passenger,5 to 9,
2006,9,2006-09-09 04:00:00+00:00,20-21,1132 LESLIE ST,43.718645,-79.35039,Non-Fatal Injury,Other Property Owner,unknown,
2006,10,2006-10-02 04:00:00+00:00,09-10,SKYMARK DR and DON MILLS RD,43.793945,-79.35249,Non-Fatal Injury,Pedestrian,85 to 89,Major
2007,1,2007-01-06 05:00:00+00:00,11-12,LAWRENCE AVE E and ORTON PARK RD,43.764045,-79.20559,Non-Fatal Injury,Driver,55 to 59,Minimal
2007,4,2007-04-22 04:00:00+00:00,12-13,KEELE ST and JACKSON PL,43.666345,-79.46489,Non-Fatal Injury,Driver,60 to 64,
2007,3,2007-03-01 05:00:00+00:00,14-15,DON MILLS RD and DON MILLS N DVP S RAMP RD S,43.699645,-79.33769,Non-Fatal Injury,Driver,35 to 39,Major
2006,12,2006-12-17 05:00:00+00:00,13-14,WILSON AVE and ELROSE AVE,43.717445,-79.52409,Non-Fatal Injury,Driver,75 to 79,Major
2007,2,2007-02-06 05:00:00+00:00,15-16,VICTORIA PARK AVE and MORECAMBE GT,43.798045,-79.33359,Non-Fatal Injury,Pedestrian,65 to 69,Major
2007,3,2007-03-28 04:00:00+00:00,08-09,BURBANK DR and WHITTAKER CRES,43.772445,-79.37729,Non-Fatal Injury,Passenger,25 to 29,
2006,10,2006-10-25 04:00:00+00:00,13-14,DON MILLS RD and GREEN BELT DR,43.727645,-79.34089,Non-Fatal Injury,Driver,70 to 74,Minor
2006,10,2006-10-02 04:00:00+00:00,13-14,3295 BIRCHMOUNT RD,43.813045,-79.31319,Non-Fatal Injury,Vehicle Owner,unknown,
2006,9,2006-09-09 04:00:00+00:00,20-21,1132 LESLIE ST,43.718645,-79.35039,Non-Fatal Injury,Other Property Owner,unknown,
2006,10,2006-10-02 04:00:00+00:00,13-14,3295 BIRCHMOUNT RD,43.813045,-79.31319,Non-Fatal Injury,Driver,20 to 24,Minor
2007,3,2007-03-01 05:00:00+00:00,14-15,DON MILLS RD and DON MILLS N DVP S RAMP RD S,43.699645,-79.33769,Non-Fatal Injury,Vehicle Owner,unknown,
2006,10,2006-10-25 04:00:00+00:00,13-14,DON MILLS RD and GREEN BELT DR,43.727645,-79.34089,Non-Fatal Injury,Vehicle Owner,unknown,
2007,2,2007-02-06 05:00:00+00:00,19-20,EGLINTON AVE W and BLACK CREEK DR,43.688345,-79.48289,Non-Fatal Injury,Driver,70 to 74,Minor
2006,12,2006-12-17 05:00:00+00:00,13-14,WILSON AVE and ELROSE AVE,43.717445,-79.52409,Non-Fatal Injury,Passenger,40 to 44,Minor
2007,1,2007-01-06 05:00:00+00:00,11-12,LAWRENCE AVE E and ORTON PARK RD,43.764045,-79.20559,Non-Fatal Injury,Other Property Owner,unknown,
2007,3,2007-03-28 04:00:00+00:00,08-09,BURBANK DR and WHITTAKER CRES,43.772445,-79.37729,Non-Fatal Injury,Driver,35 to 39,
2006,9,2006-09-10 04:00:00+00:00,15-16,36 GRAYLEE AVE,43.742345,-79.24749,Non-Fatal Injury,Driver,45 to 49,Major
2007,4,2007-04-28 04:00:00+00:00,00-01,GERRARD ST E and GLENMORE RD,43.680645,-79.31109,Non-Fatal Injury,Driver,50 to 54,
2007,1,2007-01-07 05:00:00+00:00,13-14,FINCH AVE E and MARKHAM RD,43.811343,-79.250491,Non-Fatal Injury,Motorcycle Driver,20 to 24,Major
2007,3,2007-03-30 04:00:00+00:00,14-15,WILSON AVE and FAYWOOD BLVD,43.734845,-79.44599,Non-Fatal Injury,Vehicle Owner,unknown,
2006,9,2006-09-11 04:00:00+00:00,16-17,EGLINTON AVE E and LESLIE ST,43.715945,-79.35349,Fatal,Vehicle Owner,unknown,
